user_id,age,gender,location,platform,reels_watch_time_hours,daily_screen_time_hours,scrolling_sessions_day,notifications_per_day,sleep_hours,physical_activity_hours_week,stress_level,attention_span_score,focus_level,task_completion_rate
6931,21,Female,Rural,TikTok,3.64,10.01,7,41,6.1,4,Medium,8.25,4.91,39.1
6932,25,Male,Rural,YouTube Shorts,0.91,6.3,3,8,7.78,5.4,Low,9.16,6.7,45.2
6933,37,Male,Rural,YouTube Shorts,2.61,5.54,5,15,6.56,7.3,Medium,8.73,7.14,45.7
6934,26,Female,Urban,TikTok,2.14,5.72,6,28,8.23,5.9,Low,9.28,6.61,60.8
6935,16,Male,Suburban,TikTok,6.03,11.34,19,83,6.42,2.6,High,5.51,3.56,21.1
6936,22,Male,Suburban,TikTok,4.48,9.63,9,33,6.77,5,High,6.79,3.72,22.5
6937,28,Non-binary,Urban,TikTok,1.7,5.11,2,0,8.14,3.3,Low,9.38,7.95,63.9
6938,33,Male,Urban,YouTube Shorts,0.35,2,1,10,8.23,4,Low,9.88,8.83,56.2
6939,44,Unknown,Urban,YouTube Shorts,1.54,5.58,3,15,8.98,6.1,Low,7.87,6.76,40
6940,16,Female,Urban,YouTube Shorts,3.68,7.4,12,34,4.85,3.6,High,7.37,3.86,25.3
6941,28,Male,Suburban,YouTube Shorts,3.42,10.93,7,21,6.63,5,Medium,7.17,5.93,36.6
6942,19,Female,Suburban,TikTok,4.91,13.53,10,66,5.94,4.6,High,6.51,4.52,18.4
6943,20,Male,Urban,Instagram Reels,2.1,7.77,6,20,6.04,,High,8.25,4.21,33
6944,30,Male,Urban,YouTube Shorts,2.09,7.76,4,17,6.8,5.2,Medium,7.36,4.6,27.5
6945,17,Female,Suburban,Instagram Reels,5.51,9.55,11,55,5.76,5.5,High,6.55,5.19,20.4
6946,20,Female,Urban,Instagram Reels,4.89,11.41,10,39,5.11,3.6,High,6.53,2.59,20.6
6947,33,Female,Urban,YouTube Shorts,2.06,4.34,4,15,8.05,4.7,High,9.36,5.44,51.7
6948,22,Male,Suburban,TikTok,3.61,7.56,7,29,6.25,3.2,High,8.37,5.32,20.5
6949,19,Female,Rural,Instagram Reels,4.3,10.83,11,38,6.45,3.4,Medium,6.03,3.63,16.8
6950,34,Female,Suburban,Instagram Reels,2.48,8.64,8,9,7,,Low,7,4.34,26
6951,34,Male,Rural,TikTok,2.16,6.49,1,0,8.56,7.2,Medium,9.3,5.87,54.4
6952,37,Female,Urban,TikTok,2.43,5.89,8,44,7.15,7.3,Medium,7.57,4.75,44.3
6953,30,Male,Rural,Instagram Reels,2.39,5.64,4,18,7.72,3.3,Medium,8.39,5.3,41.6
6954,18,Male,Suburban,TikTok,5.41,13.18,17,57,6.53,1.3,High,7.59,4.75,24.7
6955,28,Female,Urban,YouTube Shorts,4.03,10.8,12,47,6.96,5.1,Low,6.31,5.02,36.9
6956,15,Male,Rural,Instagram Reels,2.84,7.04,3,0,7.22,3.9,High,9.42,4.73,34.5
6957,24,Female,Urban,YouTube Shorts,3.63,10.53,7,20,5.9,3.2,Medium,7.61,5.31,33.3
6958,23,Female,Rural,TikTok,6.07,13.82,13,49,6.23,3,High,5.71,3.58,28.8
6959,17,Female,Suburban,Instagram Reels,5.32,12.85,14,66,7.65,4.9,Medium,7.21,5.56,31.3
6960,17,Female,Suburban,TikTok,4.6,9.9,11,45,6.47,5.2,Medium,7.14,5.19,38.2
6961,21,Male,Urban,YouTube Shorts,3.7,8.68,10,31,7.18,6.5,High,7.43,5.29,47.4
6962,21,Male,Suburban,Instagram Reels,2.74,7.52,5,23,7.13,5.5,Medium,7.35,4.27,28.5
6963,28,Male,Suburban,TikTok,3.52,9.05,7,19,7.88,2.7,Low,7.65,5.98,50.2
6964,42,Female,Urban,YouTube Shorts,0.3,2.9,1,9,7.26,5,Low,9.63,6.92,40.3
6965,19,Female,Rural,Instagram Reels,4.61,10.19,11,23,8.54,2.8,Medium,7.38,4.81,27.8
6966,17,Female,Suburban,TikTok,4.51,10.83,13,50,6.69,,High,6.05,3.31,29.3
6967,27,Female,Suburban,Instagram Reels,3.23,7.72,5,5,6.98,2.4,Low,9.09,9.33,73.9
6968,38,Female,Suburban,YouTube Shorts,2.01,6.93,6,16,6.57,5.6,Medium,6.85,4.73,36.7
6969,21,Female,Suburban,Instagram Reels,4.91,11.22,12,49,8,0.9,High,8.23,6.2,34.4
6970,23,Male,Urban,TikTok,4.66,8.58,10,31,7.39,3.7,Medium,5.78,4.69,45.9
6971,29,Male,Rural,Instagram Reels,2.32,5.56,4,13,7.19,4.3,Medium,6.36,5.98,49
6973,34,Male,Urban,Instagram Reels,2.4,8.37,3,0,7.78,4.9,Medium,9.28,6.23,52
6974,16,Male,Urban,TikTok,4.37,13.2,11,44,7.68,,High,6.99,5.31,37.5
6975,43,Unknown,Suburban,Instagram Reels,2.74,6.48,6,,7.13,6.1,Medium,9,7.11,60.8
6977,29,Male,Urban,Instagram Reels,2.76,7.67,4,29,6.13,5.7,Medium,9.74,7.06,53.6
6978,31,Male,Urban,Instagram Reels,2.52,6.7,5,27,7.37,6.7,Medium,8.9,6.21,53.7
6979,44,Male,Rural,Instagram Reels,1.46,6.7,2,1,9.42,7.2,Medium,8.61,7.43,65.6
6980,16,Male,Rural,YouTube Shorts,3.38,5.55,9,35,6.74,7.2,High,7.47,4.51,30.4
6981,26,Male,Urban,YouTube Shorts,4.31,9.31,14,59,7.84,3.4,High,7.79,4.29,31.8
6982,30,Female,Urban,Instagram Reels,2.63,6.07,5,25,7.1,4.9,Medium,7.27,5.29,39
6983,16,Female,Urban,TikTok,6.17,14,16,54,5.88,3.7,High,7.88,6.83,52.6
6984,27,Male,Suburban,TikTok,4.52,10.07,13,53,7.07,,Medium,7.67,4.34,34.5
6985,17,Male,Suburban,Instagram Reels,4.69,7.22,14,47,6.91,5.6,High,6.87,3.41,18.8
6986,20,Male,Urban,YouTube Shorts,5.14,10.73,10,41,5.66,6.1,High,5.71,3.26,16
6987,22,Female,Urban,YouTube Shorts,4.84,12.13,11,48,7.64,4.1,High,6.58,4.23,34
6988,15,Female,Suburban,TikTok,4,8.9,9,25,6.3,4.4,Medium,6.33,3.69,26.7
6989,36,Female,Urban,Instagram Reels,0.3,6.05,3,27,7.61,7.2,Low,7.73,5.68,42.7
6990,42,Non-binary,Urban,YouTube Shorts,1.78,4.38,4,30,6.43,5.7,Medium,10,8.38,55.1
6991,30,Male,Rural,YouTube Shorts,2.68,7.54,6,37,7.76,3.5,Low,9.05,6.68,52.1
6992,39,Male,Urban,Instagram Reels,0.99,3.27,2,7,9.81,4.9,Low,9,7.25,55.3
6993,21,Male,Rural,TikTok,5.24,13.89,14,55,6.34,0,High,6.1,3.26,23.8
6994,33,Male,Urban,TikTok,2.12,7.08,4,9,7.28,4.9,Low,9.16,6.63,45.3
6995,20,Unknown,Suburban,Instagram Reels,4.02,7.71,11,35,6.42,3.1,High,7.03,5.25,43.7
6996,22,Female,Urban,TikTok,5.76,12.18,15,50,6.18,6.2,High,6.09,2.9,17.9
6997,36,Female,Suburban,YouTube Shorts,2.18,5.54,7,7,7.96,6.3,Low,7.3,6.24,35
6998,27,Male,Urban,Instagram Reels,2.55,8.97,5,9,9.56,2.8,Low,9.64,7.94,48.3
6999,15,Male,Suburban,TikTok,5.46,12.45,13,51,5.58,3.3,High,6.38,2.83,31.6
7000,25,Male,Suburban,Instagram Reels,3.11,8.89,11,44,8.98,4.5,Low,9.59,8.72,71.6
7001,24,Male,Urban,TikTok,4.14,9.63,12,43,7.5,6.3,Medium,6.65,5.49,40.4
7002,43,Female,Urban,Instagram Reels,0.94,4.38,3,24,9.36,5.4,Low,7.95,6.71,69.9
7003,33,Female,Urban,TikTok,2.71,7.13,10,39,7.51,4.8,High,6.74,4.09,37.3
7004,33,Male,Urban,TikTok,2.64,8.26,7,29,7.57,5.6,Low,7.15,4.81,41.7
7005,16,Male,Suburban,TikTok,5.1,10.34,15,60,6.01,6.7,High,4.78,2.47,11.8
7006,23,Female,Suburban,Instagram Reels,4.02,10.53,8,32,6.55,4.8,High,6.13,3.59,27.5
7007,23,Male,Urban,YouTube Shorts,3.68,12.08,5,46,6.38,,High,7.06,4.06,31.6
7008,39,Non-binary,Urban,YouTube Shorts,2.75,7.5,4,21,7.35,3.2,Medium,7.49,5.64,43.7
7009,39,Male,Suburban,Instagram Reels,2.48,6.35,7,34,7.52,5.9,Low,7.1,4.83,47.5
7010,26,Female,Rural,YouTube Shorts,2.61,8.4,8,29,8.61,3.4,Medium,8.65,5.93,44.6
7011,29,Female,Suburban,TikTok,3.15,10.95,11,37,7.45,4.7,High,9.26,6.43,43.6
7012,23,Female,Rural,Instagram Reels,4.78,11.13,9,29,7.68,3.6,High,7,4.65,27.7
7013,37,Male,Urban,Instagram Reels,1.68,6.22,6,13,9.36,7,Low,8.85,4.87,58.2
7014,34,Female,Urban,Instagram Reels,1.88,7.56,6,31,5.67,2.7,Low,8.07,5.65,39
7015,19,Female,Suburban,Instagram Reels,4.79,12.56,10,12,5.73,4.5,High,6.15,3.18,29.2
7016,15,Female,Urban,Instagram Reels,4.46,8.59,12,29,7.98,6.7,Medium,9.03,6.01,40.2
7017,31,Female,Urban,YouTube Shorts,1.45,3.87,4,24,9.28,4.4,Low,8.44,6.05,42.5
7018,20,Female,Urban,TikTok,3.71,7.72,9,38,7.05,3.7,Medium,7.4,4.21,27.5
7019,22,Female,Urban,YouTube Shorts,3.58,10.08,14,72,6.55,4.4,High,7.41,3.86,29.2
7020,42,Female,Urban,YouTube Shorts,2.51,9.61,8,22,9.53,6.4,Low,7.86,5.37,49.8
7021,31,Male,Suburban,YouTube Shorts,2.75,4.98,7,24,7.78,7,High,8.75,6.39,47.6
7022,23,Male,Urban,Instagram Reels,4.08,13.13,11,42,6.95,3.5,High,6.16,4.71,34.1
7023,30,Male,Urban,Instagram Reels,3.07,10.08,7,17,8.08,7.5,Low,8.17,5.19,47.9
7024,27,Non-binary,Rural,TikTok,4.17,8.33,12,59,5.61,4.4,High,7.66,5.5,36
7025,34,Female,Suburban,Instagram Reels,2.6,8.32,5,18,6.82,5.1,High,8.63,5.18,41.9
7026,26,Male,Suburban,TikTok,4.91,11.49,11,44,5.89,5.5,High,6.63,3.6,23.5
7027,19,Male,Suburban,TikTok,4.63,7.67,11,45,6.83,7.9,High,6.36,3.56,32.4
7028,32,Non-binary,Suburban,YouTube Shorts,0.82,2.56,2,29,7.15,3.9,Medium,8.26,7.06,57.4
7029,16,Male,Urban,YouTube Shorts,4.18,10.25,9,44,5.71,5.8,High,5.72,3.57,26.1
7030,21,Male,Suburban,Instagram Reels,5.04,14.99,12,50,7.82,0.5,Medium,6.66,4.32,29.1
7031,37,Female,Urban,YouTube Shorts,1.41,3.55,6,22,9.12,3.8,Low,8.27,5.44,47.8
7032,22,Male,Rural,TikTok,3,8.84,10,47,6.67,4,High,6.19,3.71,31.1
7033,36,Male,Rural,Instagram Reels,2.19,7.59,7,30,6.48,5.9,Low,8.25,7,47.5
7034,24,Female,Suburban,TikTok,3.4,8.75,8,31,6.85,6,Medium,8.8,6.55,24.8
7035,16,Female,Urban,TikTok,3.65,8.03,9,30,6.31,4,Medium,8.17,7.76,47.4
7036,27,Female,Suburban,YouTube Shorts,2.09,6.83,2,9,8.64,6.7,Low,8.55,5.53,52.7
7037,27,Female,Urban,Instagram Reels,4.18,9.26,10,35,6.73,4.5,High,6.44,4.46,29.2
7038,23,Male,Urban,YouTube Shorts,2.34,7.67,7,18,5.43,4.1,Medium,6.76,3.6,27.6
7039,27,Male,Urban,TikTok,2.43,9.84,5,43,7.86,3.8,Low,8.62,6.29,50.5
7040,18,Female,Urban,Instagram Reels,3.41,9.67,9,13,7.43,5.8,Medium,7.01,3.93,31.8
7041,20,Male,Urban,Instagram Reels,3.94,12.17,9,48,7.86,0.8,Low,8.28,6.72,49.8
7042,26,Female,Suburban,YouTube Shorts,2.34,7.85,4,30,7.19,6,Low,8.93,5.26,43.7
7043,15,Male,Suburban,TikTok,4.68,9.88,11,50,6.85,3.1,High,6.56,4.45,30.4
7044,19,Male,Urban,TikTok,5.14,13.45,13,69,6.72,2.5,High,5.53,1.76,11.3
7045,20,Female,Urban,Instagram Reels,4.52,12.79,15,52,6.77,3.4,High,7.23,3.81,29.8
7046,39,Male,Urban,YouTube Shorts,1.27,7.13,2,0,8.62,5.7,Medium,9.79,5.99,39.1
7048,25,Male,Rural,Instagram Reels,3.41,9.31,5,19,6.33,5.5,High,7.74,5.53,36.3
7049,19,Female,Urban,Instagram Reels,4.08,11.75,11,58,6.76,3.3,Medium,9.45,5.87,46.5
7050,36,Female,Suburban,Instagram Reels,1.37,4.82,1,16,8.41,5.2,Medium,8.07,4.07,42.4
7051,17,Female,Urban,Instagram Reels,2.95,7.01,7,31,7.46,2.9,Low,9.9,6.59,47.5
7052,36,Female,Urban,Instagram Reels,2.76,6.36,9,33,7.89,3.7,Medium,8.66,5.14,35.9
7053,24,Male,Urban,TikTok,4.42,9.72,8,24,6.28,5.5,High,7.27,3.94,31.6
7054,39,Male,Suburban,YouTube Shorts,0.3,6.41,1,3,7.86,3.1,Low,8.46,6.61,54.5
7055,26,Female,Suburban,TikTok,4.32,9.65,9,38,7.28,5.2,Medium,7.63,5.14,30
7056,41,Male,Suburban,YouTube Shorts,1.21,2.66,1,0,8.66,5.4,Low,8.59,6.35,59.5
7057,24,Male,Suburban,TikTok,3.44,10.93,8,41,5.79,2.1,Medium,7.37,5.85,46.2
7058,19,Male,Urban,TikTok,4.48,10.74,10,55,7.13,6.1,Medium,7.67,6.16,34.5
7059,27,Female,Urban,YouTube Shorts,2.19,6.16,7,22,7.69,6.3,High,6.77,4.12,27.5
7060,29,Male,Urban,YouTube Shorts,2.26,4.5,7,29,7.83,4.9,Medium,6.83,3.93,43.1
7061,31,Male,Urban,YouTube Shorts,3.95,12.31,11,46,6.83,4.4,High,7.23,4.01,21.8
7062,15,Male,Urban,TikTok,4.76,8,11,46,6.87,2.5,Medium,8.62,5.9,30.9
7063,16,Female,Suburban,Instagram Reels,5.61,11.17,15,71,7.35,3.5,High,6.51,5.5,40.6
7064,33,Male,Urban,YouTube Shorts,1.92,5.7,4,29,8.5,4.2,Medium,6.88,7.01,50.1
7065,26,Female,Suburban,Instagram Reels,2.07,2.15,2,9,7.49,7.3,Low,7.61,5.64,37.1
7066,40,Unknown,Rural,YouTube Shorts,0.96,5.8,4,8,7.91,4.6,Low,8.28,6.47,48.7
7067,23,Female,Urban,YouTube Shorts,3.88,9.45,11,40,6.72,1.5,High,7.31,4.84,22.5
7068,36,Male,Urban,YouTube Shorts,1.75,6.13,4,7,8.8,7.2,Low,8.41,6.87,57.7
7069,39,Female,Suburban,YouTube Shorts,1.27,5.78,2,0,8.75,5.8,Medium,10,6.99,56
7070,23,Male,Suburban,TikTok,5.19,13.28,14,70,7.32,5.1,High,6.45,2.61,20.4
7071,23,Male,Rural,TikTok,4.51,11.83,8,27,7.38,4.2,High,7.21,3.86,33
7072,22,Female,Suburban,TikTok,5.24,13.12,8,59,7.19,2.7,High,6.3,2.52,19.8
7073,36,Female,Suburban,YouTube Shorts,2.36,7.78,6,44,7.1,4.8,Medium,7.46,5.29,40.1
7074,21,Female,Rural,Instagram Reels,3.76,11.46,8,45,5.58,3.8,High,6.73,4.78,31.1
7075,19,Female,Urban,TikTok,4.47,9.63,9,35,7.12,4.6,Medium,8.05,5.76,45.7
7076,28,Male,Urban,TikTok,3.42,9.26,6,26,6.95,4.9,Medium,8.08,5.94,39.9
7077,18,Male,Suburban,Instagram Reels,3.31,7.55,10,46,5.34,6.8,High,4.205,1.34,10
7078,40,Male,Rural,YouTube Shorts,0.3,3.73,2,0,8.78,5.3,Low,9.43,7.22,65.9
7079,31,Female,Suburban,YouTube Shorts,1.13,4.09,5,22,8.11,5.9,Low,7.91,6.45,45.8
7080,25,Male,Urban,YouTube Shorts,4.8,9.56,15,43,6.7,3.8,Medium,6.84,5.66,31
7081,24,Non-binary,Urban,Instagram Reels,4.25,12.78,9,16,7.67,1.9,Medium,6.25,4.49,37.6
7082,30,Female,Urban,YouTube Shorts,3.17,8.66,8,37,7.74,4.8,Low,9.01,7.32,49.7
7083,16,Male,Suburban,Instagram Reels,2.29,5.56,5,25,7.2,6.3,Low,9.46,6.83,47.5
7084,28,Female,Urban,Instagram Reels,3.27,8.54,11,44,6.26,2.8,High,8.3,4.78,32.7
7085,23,Unknown,Urban,Instagram Reels,2.72,5.71,4,12,7.53,6.4,Low,5.77,5.03,41.4
7086,26,Female,Urban,Instagram Reels,2.08,5.46,3,26,9.1,5.1,Low,7.61,5.31,55.6
7087,18,Male,Urban,TikTok,4.86,9.61,16,52,4.4875,2.5,High,6.46,4.3,25.3
7088,16,Male,Rural,TikTok,6.06,14.44,15,50,5.19,3,High,5.4,2.64,10.3
7089,31,Male,Urban,Instagram Reels,1.82,6.05,4,26,8.63,2.7,Low,8.38,6.91,61.7
7090,27,Male,Suburban,TikTok,5.63,12.33,16,84,6.64,,High,6.28,3.43,27.3
7091,22,Female,Urban,Instagram Reels,3.11,6.74,5,36,8.11,4.7,Medium,7.49,4.62,30.9
7092,22,Female,Rural,Instagram Reels,5.15,12.43,14,46,5.87,6.3,High,5.74,3.8,20.4
7093,26,Female,Urban,TikTok,4.86,10.74,15,60,6.62,4.8,Medium,7.09,4.23,28.3
7094,17,Male,Urban,TikTok,5.37,13.41,10,34,6.4,1.9,High,6.24,4.98,26.2
7095,36,Female,Suburban,YouTube Shorts,2.46,7.35,4,14,9.02,6.5,Low,9.46,6.88,48.3
7096,15,Male,Urban,TikTok,4.83,6.91,8,35,5.52,4,High,6.31,2.1,10
7097,18,Male,Urban,TikTok,5.09,13.44,12,55,5.06,1.2,High,4.61,1.81,10
7098,20,Male,Rural,Instagram Reels,2.7,9.52,6,15,6.4,6.7,High,6.77,4.87,38.9
7099,17,Male,Rural,TikTok,5.1,13.11,15,56,4.92,4.3,High,7.23,6.07,35.4
7101,32,Female,Rural,Instagram Reels,3.53,8.21,8,32,7.19,4.9,High,6.92,3.71,23
7102,21,Female,Suburban,TikTok,3.58,8.82,8,45,5.98,4.2,High,6.85,2.54,23
7103,19,Unknown,Suburban,YouTube Shorts,2.06,9.37,7,26,6.56,5.3,Medium,7.15,5.23,47.7
7104,36,Male,Urban,YouTube Shorts,1.06,4.01,5,12,8.29,7.2,Low,9.4,6.98,58.1
7105,21,Male,Rural,YouTube Shorts,3.29,9.85,10,36,6.34,1.1,Medium,7.22,4.26,33.5
7106,28,Female,Urban,YouTube Shorts,2.95,9.03,6,25,6.77,2.6,Medium,7.9,5.63,45.2
7107,39,Female,Suburban,Instagram Reels,0.49,3.84,4,,7.44,5.6,Low,8.96,5.86,43
7108,27,Male,Urban,TikTok,3.05,8.43,6,19,7.79,4.1,Medium,7.82,4.1,21.8
7109,37,Female,Rural,YouTube Shorts,1.76,4.58,4,24,6.42,4.6,Medium,9.83,5.91,46.1
7110,34,Male,Urban,Instagram Reels,2.32,6.18,4,21,7.6,4,Low,8.77,7.67,33.3
7111,32,Female,Urban,YouTube Shorts,2.41,7.09,12,50,7.11,3.2,Low,7.37,5.92,42.9
7112,18,Male,Urban,YouTube Shorts,4.29,7.05,11,58,7.68,6.4,Medium,6.56,5.66,45.6
7113,24,Male,Rural,TikTok,5.1,11.71,15,70,7.37,1.6,Medium,6.04,4.43,36.1
7114,21,Female,Suburban,Instagram Reels,3.45,9.17,11,50,5.27,1.8,High,7.44,4.64,18.1
7115,34,Female,Urban,YouTube Shorts,3.26,7.36,4,28,8.15,5.6,Medium,7.54,4.42,42.2
7117,42,Female,Urban,TikTok,4,10.03,11,36,6.35,4.4,Medium,8.29,5.85,44.9
7118,32,Male,Urban,Instagram Reels,3.35,10.67,8,32,6.57,1.8,Medium,8.45,6.31,42.1
7119,20,Female,Suburban,Instagram Reels,3.42,8.38,11,46,6.88,5.3,Medium,8.51,5.79,45.5
7120,38,Female,Suburban,Instagram Reels,1.75,2,1,9,8.43,6.9,Low,10,7.79,55.9
7121,41,Female,Suburban,TikTok,3.29,7.39,8,22,7.48,4.3,Low,8.84,7.32,50.4
7122,44,Female,Urban,YouTube Shorts,1.54,5.58,3,15,8.98,6.1,Low,7.87,6.76,40
7123,31,Male,Urban,YouTube Shorts,3.52,12.2,3,1,7.02,1.9,Low,6.14,3.95,30.9
7124,34,Non-binary,Rural,Instagram Reels,1.55,5.58,2,6,8.2,4.5,Low,9,7.63,63.9
7125,27,Male,Rural,YouTube Shorts,2.43,7.85,3,26,6.81,5.2,Low,6.79,4.58,46.5
7126,28,Female,Suburban,YouTube Shorts,3.27,7.16,4,18,7.19,7.4,Medium,7.4,6.64,45.7
7127,23,Female,Suburban,Instagram Reels,3.8,9.53,8,26,7.09,4.9,Medium,6.58,5.2,40.4
7128,41,Male,Rural,YouTube Shorts,1.37,6.14,3,20,6.95,4.7,Medium,8.39,6.36,56
7129,37,Female,Suburban,YouTube Shorts,1.33,2.55,5,25,7.3,4.2,Low,7.94,6.06,49.1
7130,38,Female,Urban,Instagram Reels,1.39,6.12,2,7,8.44,2.9,Low,7.25,4.8,41.1
7131,26,Male,Urban,TikTok,2.61,5.54,5,0,8.17,8,Low,7.75,6.91,50.6
7132,31,Unknown,Suburban,YouTube Shorts,0.45,3.19,1,16,9.78,5.9,Low,10,6.9,59.7
7133,24,Female,Urban,TikTok,4.72,10.86,9,17,6.28,1.5,High,6.97,4.01,22.6
7134,15,Non-binary,Urban,TikTok,5.56,13.67,16,43,5.31,5.1,High,5.71,2.58,15.2
7135,17,Female,Suburban,YouTube Shorts,4.62,10.3,10,36,8.1,1.2,Medium,6.56,4.82,29.6
7136,25,Male,Suburban,Instagram Reels,4.86,11.29,12,45,6.77,4.8,High,6.4,6.23,42.7
7137,27,Male,Suburban,TikTok,4.02,9.63,8,30,8.22,2.6,High,8.26,5.92,43.6
7138,31,Unknown,Suburban,Instagram Reels,3.09,9.18,5,34,7.7,4.7,High,7.78,4.82,36.1
7139,30,Female,Suburban,Instagram Reels,3.77,9.71,9,32,7.26,,Low,7.09,5.98,48.4
7140,24,Male,Suburban,YouTube Shorts,3.46,5.99,10,59,7.7,2.3,Low,6.74,5.62,43.8
7141,16,Male,Urban,TikTok,3.5,9.01,5,32,6.04,4.7,Medium,7.52,5.02,24.5
7142,30,Male,Suburban,Instagram Reels,2.84,5.97,6,21,7.91,5.9,Low,8.83,6.85,52.1
7143,27,Unknown,Urban,YouTube Shorts,2.36,6.07,7,27,8.01,4.7,Medium,7.76,4.69,34.6
7144,23,Non-binary,Urban,YouTube Shorts,3.8,7.35,12,55,7.23,5.4,Medium,6.82,6.62,55.9
7145,25,Male,Rural,Instagram Reels,3.74,11.42,14,51,6.98,1.7,High,6.85,4.01,31.5
7146,16,Male,Rural,YouTube Shorts,3.54,9.31,10,40,7.9,5.5,Low,6.83,5.58,31.5
7147,21,Male,Rural,Instagram Reels,3.93,11.95,8,29,6.2,4.8,High,6.77,5.71,29.4
7148,31,Female,Urban,TikTok,1.13,3.61,2,4,8.79,4.1,Low,8.4,5.5,63
7149,19,Female,Urban,Instagram Reels,4.05,12.09,12,57,6.83,2.6,High,5.8,4.63,30.3
7150,43,Female,Urban,TikTok,2.8,8.36,7,25,9.01,2.2,Low,8.17,7.83,60.4
7152,20,Female,Urban,TikTok,2.93,4.24,9,43,6.64,5.3,Low,7.43,5.33,41.8
7154,33,Female,Suburban,YouTube Shorts,1.11,4.2,7,30,7.33,7,Low,9.31,6.73,49.2
7155,29,Female,Urban,Instagram Reels,3.67,11.26,10,51,5.84,5.5,High,6.66,3.42,17.2
7156,27,Unknown,Urban,TikTok,2.92,9.81,6,43,6.37,4.1,Medium,8.75,5.75,38.9
7157,35,Unknown,Suburban,YouTube Shorts,2.81,5.14,7,18,7.11,5,Low,7.58,5.84,33.9
7158,23,Female,Urban,YouTube Shorts,3.96,7.67,12,65,5.83,2.7,High,8.37,7.74,51.5
7160,25,Female,Urban,TikTok,3.12,8.3,10,26,7.63,4.1,Low,8.49,6.02,53.8
7161,21,Female,Suburban,YouTube Shorts,2.15,7.29,3,5,5.66,6,High,7.24,4.81,37.1
7162,43,Male,Urban,YouTube Shorts,3.49,7.61,11,54,7.32,4.2,Medium,8.24,5.86,37.9
7163,19,Male,Urban,Instagram Reels,4.49,14.35,13,46,8.47,3,High,6.96,3.15,19.7
7164,31,Male,Suburban,YouTube Shorts,1.99,6.84,10,19,8.71,5.4,Low,8.45,6.47,46.3
7165,17,Female,Suburban,YouTube Shorts,2.95,9.16,9,31,7.31,4.5,Medium,8.27,5.27,34.9
7166,23,Unknown,Suburban,TikTok,3.67,8.8,9,29,6.1,7.2,High,7.94,5.07,35.8
7167,23,Female,Suburban,Instagram Reels,2.73,7.47,9,45,6.76,5.3,Medium,8.5,5.74,27.6
7168,25,Male,Urban,YouTube Shorts,3.63,10.2,10,48,8.25,3.3,Medium,8.94,7.86,55
7169,22,Female,Suburban,Instagram Reels,4.97,14.56,12,55,7.24,5.4,High,5.88,2.62,29.1
7170,33,Female,Suburban,Instagram Reels,2.38,6.34,7,36,8.21,5.6,Medium,6.31,3.18,38.3
7171,39,Female,Suburban,YouTube Shorts,2.04,5.24,7,18,8.13,6.2,Medium,7.81,4.54,45.4
7172,20,Female,Urban,TikTok,2.74,7.38,6,28,8.31,,Low,8.47,4.67,24.6
7173,26,Female,Urban,TikTok,5.47,10.05,15,64,6.3,5.1,High,6.69,4.1,10
7174,41,Male,Suburban,TikTok,2.62,4.89,7,34,8.81,4.8,Low,9.6,7.61,51.2
7175,31,Non-binary,Suburban,YouTube Shorts,2.22,8.59,7,13,7.56,4.4,Medium,8.45,6.11,48.4
7176,18,Female,Suburban,TikTok,4.07,8.51,10,30,6.75,3.3,Medium,6.56,4,25.4
7178,27,Male,Urban,TikTok,4.15,11.58,10,52,7.3,4,High,7.5,5.13,29.1
7179,19,Male,Rural,YouTube Shorts,3.7,8.73,6,34,7.36,1.3,Medium,8.04,6.41,54.9
7180,26,Male,Rural,TikTok,1.44,6.88,9,47,9.9075,5.1,Low,8.83,6.99,61.4
7181,17,Female,Suburban,YouTube Shorts,3.89,10.49,8,30,7.18,3.8,Medium,6.9,4.69,29.2
7182,19,Male,Suburban,TikTok,4.47,10.47,16,69,5.72,3.4,Medium,6.8,4.87,27.4
7183,36,Female,Urban,TikTok,4.34,11.35,11,53,5.77,1.4,High,7.83,5.25,36.7
7184,32,Male,Urban,YouTube Shorts,0.51,3.49,2,12,7.75,,Medium,9.73,7.85,63.9
7185,34,Female,Rural,Instagram Reels,1.49,4.13,2,6,8.61,4.3,Medium,10,8.69,58
7186,29,Female,Suburban,TikTok,6.02,11.12,15,54,6.82,2.8,High,5.78,3.57,23
7187,28,Male,Urban,TikTok,3.64,5.65,8,40,7.69,4.6,Medium,7.36,6.44,42.6
7188,26,Female,Urban,Instagram Reels,2.81,7.58,7,40,7.97,6.6,Low,8.82,6.36,46.9
7189,16,Female,Urban,TikTok,7.07,14.41,18,78,6.83,6.2,High,5.98,3.68,21.3
7190,24,Non-binary,Urban,TikTok,5.4,13.49,13,58,5.33,3,High,6.8,4.59,20.3
7191,27,Male,Urban,Instagram Reels,4.18,8.82,11,45,5.46,2.5,High,6.88,3.32,25.3
7192,15,Female,Rural,TikTok,4.03,10.71,13,59,5.11,6.4,High,6.4,3.63,30.8
7193,34,Female,Urban,YouTube Shorts,2.92,9.26,8,25,7.55,4.3,High,8.82,5.19,46.6
7194,18,Female,Urban,Instagram Reels,4.41,9.92,11,38,6.02,3.8,High,6.96,3.75,29.6
7195,15,Male,Rural,TikTok,3.56,10.43,8,41,7.23,5.2,Medium,8.16,6.34,49.7
